"key","source","Translation"
"Retake_M09S02_INT_Drake_AboutAmulet_Loca21","The acclaimed amulet you spoke about?","Той самий амулет, про який ти казав?"
"Retake_M09S02_INT_Drake_AboutAmulet_Loca73","That is, indeed, correct.","Так, усе правильно."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca72","Another one of your baubles?","Ще одна з твоїх цяцьок?"
"Retake_M09S02_INT_Drake_AboutAmulet_Loca22","It is no ""bauble"", unbeliever! It is a very powerful protection, able to repel very ancient forces. Much more effective than your ""Colt"".","Це не «цяцька», невіруючий! Це потужний захист, здатний відганяти дуже давні сили. Значно ефективніший за твій «Colt»."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca76","What does it look like?","Як він виглядає?"
"Retake_M09S02_INT_Drake_AboutAmulet_Loca77","It is a golden amulet, bearing very ancient inscriptions and an Elder Sign at its center. A star with an eye in the middle.","Це золотий амулет із дуже давніми написами й «Знаком Старійшини» у центрі. Зірка з оком посередині."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca23","I have already seen this sign. And where can we find it?","Я вже бачив цей знак. І де ми його знайдемо?"
"Retake_M09S02_INT_Drake_AboutAmulet_Loca24","Therein lies the problem. That foul thief, Charles, has hidden it somewhere.","Ось у чому проблема. Цей гнилий злодій Чарльз десь його сховав."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca27","I found this drawing among his personal effects. I think that it as something to do with the location of the amulet.","Я знайшов цей малюнок серед його речей. Думаю, він якось пов’язаний із місцем, де заховано амулет."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca74","I'll try to follow this lead, you continue searching.","Я спробую піти цим слідом, а ти продовжуй пошуки."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca75","That is what I intended to do and, as for you, return it the second you find it. I don't want it to ""disappear"" again.","Саме так я й збирався зробити. А ти — поверни його відразу, щойно знайдеш. Я не хочу, щоб він «зник» знову."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca94","You own a very powerful book.","У тебе є дуже потужна книга."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca96","What is the true nature of the Necronomicon?","Яка справжня сутність Некрономікону?"
"Retake_M09S02_INT_Drake_AboutAmulet_Loca97","Ah, I see that you are interested in my precious book.","А, бачу, тебе зацікавила моя коштовна книга."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca100","It is the definitive book of knowledge of the occult, Mr Pierce, written by Abdul Alhazred. It is the answer to many a question.","Це головна книга знань про окультизм, містер Пірс, написана Абдулом Альхазредом. Вона дає відповіді на безліч питань."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca101","So that is why it is so highly valued.","Ось чому вона така цінна."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca98","Yes, and even though it is a copy, given to me as a gift by Professor Armitage of Miskatonic University, the work remains very powerful.","Так, і хоча це лише копія, подарована мені професором Армітеджем із Міскатонікського університету, сила твору не менша."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca99","I understand better why you keep it in a safe.","Тепер зрозуміло, чому ти зберігаєш її в сейфі."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca102","Retake_M09S02_INT_Drake_AboutAmulet_Loca102",""
"Retake_M09S02_INT_Drake_AboutAmulet_Loca28","The cult worships a certain Cthulhu.","Культ поклоняється певному Ктулгу"
"Retake_M09S02_INT_Drake_AboutAmulet_Loca82","Mrs Hawkins mentioned that they worshiped some sort of deity... Something like Cthulhu. Does that mean anything to you?","Місіс Гокінс згадувала, що вони поклоняються якійсь божественній істоті... Щось на кшталт Ктулгу. Це тобі про щось говорить?"
"Retake_M09S02_INT_Drake_AboutAmulet_Loca83","By the heavens! Did you say Cthulhu?","Святі небеса! Ти сказав — Ктулгу?"
"Retake_M09S02_INT_Drake_AboutAmulet_Loca84","Yes, why? Is he that well known?","Так, а що? Він настільки відомий?"
"Retake_M09S02_INT_Drake_AboutAmulet_Loca85","He asks me if he is known…","Він питає мене, чи він відомий..."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca86","Who is he?","То хто він такий?"
"Retake_M09S02_INT_Drake_AboutAmulet_Loca87","Nothing less than a cosmic god. One of the Great Old Ones. The worst. Humanity is nothing more than a vulgar insect to it.","Ніхто інший, як космічний бог. Один із Старших Богів. Найстрашніший. Для нього людство — не більше ніж жалюгідна комаха."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca88","And what would happen if the cult managed to wake him up?","І що буде, якщо культ зуміє його пробудити?"
"Retake_M09S02_INT_Drake_AboutAmulet_Loca89","Chaos, destruction, the end of everything. That must not happen,Mr Pierce. Under no circumstances!","Хаос, руйнування, кінець усього. Цього не можна допустити, містере Пірс. За жодних обставин!"
"Retake_M09S02_INT_Drake_AboutAmulet_Loca90","Please tell me there is a way to stop this cult?","Будь ласка, скажи мені, що є спосіб зупинити цей культ?"
"Retake_M09S02_INT_Drake_AboutAmulet_Loca91","Maybe, yes. The key to R'lyeh could help us. Let me think about it.","Можливо, так. «Ключ до Р’льєху» може нам допомогти. Дай мені подумати."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca93","Understood.","Зрозуміло."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca92","Retake_M09S02_INT_Drake_AboutAmulet_Loca92",""
"Retake_M09S02_INT_Drake_AboutAmulet_Loca11","[Give the amulet]","[Віддати амулет]"
"Retake_M09S02_INT_Drake_AboutAmulet_Loca15","I think I've found what you were looking for.","Здається, я знайшов те, що ти шукав."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca78","Let me see that!","Дай-но гляну!"
"Retake_M09S02_INT_Drake_AboutAmulet_Loca79","Yes, that's it. It's perfect! We are saved.","Так, це він. Ідеально! Ми врятовані."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca80","I must tell Mrs Hawkins.","Я повинен повідомити місіс Гокінс."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca81","Yes, do that...","Так, повідом..."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca12","[Leave]","[Піти]"
"Retake_M09S02_INT_Drake_AboutAmulet_Loca16","That's all I wanted to know.","Це все, що я хотів дізнатися."
"Retake_M09S02_INT_Drake_AboutAmulet_Loca40","All in good time.","На все свій час."
"Retake_M09S02_INT_GlassOfWhisky_Loca1","Retake_M09S02_INT_GlassOfWhisky_Loca1",""
"Retake_M09S02_INT_GlassOfWhisky_Loca24","Retake_M09S02_INT_GlassOfWhisky_Loca24",""
"Retake_M09S02_INT_GlassOfWhisky_Loca25","Retake_M09S02_INT_GlassOfWhisky_Loca25",""
"Retake_M09S02_INT_GlassOfWhisky_Loca26","Retake_M09S02_INT_GlassOfWhisky_Loca26",""
"Retake_M09S02_INT_GlassOfWhisky_Loca3","Retake_M09S02_INT_GlassOfWhisky_Loca3",""
"Retake_M09S02_INT_GlassOfWhisky_Loca4","[Have a drink]","[Випити]"
"Retake_M09S02_INT_GlassOfWhisky_Loca5","[Don't drink]","[Не пити]"
"Retake_M09S02_INT_GlassOfWhisky_Loca9","Retake_M09S02_INT_GlassOfWhisky_Loca9",""
"Retake_M09S02_INT_GlassOfWhisky_Loca10","[Have a drink]","[Випити]"
"Retake_M09S02_INT_GlassOfWhisky_Loca12","[Don't drink]","[Не пити]"
"Retake_M09S02_INT_GlassOfWhisky_Loca16","Retake_M09S02_INT_GlassOfWhisky_Loca16",""
"Retake_M09S02_INT_GlassOfWhisky_Loca17","[Have a drink]","[Випити]"
"Retake_M09S02_INT_GlassOfWhisky_Loca19","[Don't drink]","[Не пити]"
"Retake_M09S02_INT_LeviathanJ1_Loca1","Retake_M09S02_INT_LeviathanJ1_Loca1",""
"Retake_M09S02_INT_LeviathanJ1_Loca2","(Pierce tries to speak, fight, camera must move or shake)",""
"Retake_M09S02_INT_LeviathanJ1_Loca3","Do not struggle.","Не пручайся."
"Retake_M09S02_INT_LeviathanJ1_Loca4","You will not be able to speak or escape my influence.","Тобі не вдасться ані заговорити, ані втекти від мого впливу."
"Retake_M09S02_INT_LeviathanJ1_Loca5","Retake_M09S02_INT_LeviathanJ1_Loca5",""
"Retake_M09S02_INT_LeviathanJ1_Loca6","[Struggle]","[Боротися]"
"Retake_M09S02_INT_LeviathanJ1_Loca7","(As Pierce tries to struggle, we hear a loud sound)",""
"Retake_M09S02_INT_LeviathanJ1_Loca8","I told you to behave.","Я ж сказав: слухайся."
"Retake_M09S02_INT_LeviathanJ1_Loca9","Retake_M09S02_INT_LeviathanJ1_Loca9",""
"Retake_M09S02_INT_LeviathanJ1_Loca10","[Try to speak]","[Спробувати говорити]"
"Retake_M09S02_INT_LeviathanJ1_Loca11","Retake_M09S02_INT_LeviathanJ1_Loca11",""
"Retake_M09S02_INT_LeviathanJ1_Loca12","[Submit]","[Підкоритися]"
"Retake_M09S02_INT_LeviathanJ1_Loca13","Excellent. Your mind has begun to expand.","Відмінно. Твій розум почав розширюватися."
"Retake_M09S02_INT_LeviathanJ1_Loca14","Your dreams have been gently shepherded by the being they call the Oracle.","Твої сни лагідно скеровував той, кого вони звуть Оракулом."
"Retake_M09S02_INT_LeviathanJ1_Loca15","But it is your curiosity and your fate that have led you up to this moment.","Але саме твоя цікавість і твоя доля привели тебе сюди."
"Retake_M09S02_INT_LeviathanJ1_Loca16","Retake_M09S02_INT_LeviathanJ1_Loca16",""
"Retake_M09S02_INT_LeviathanJ1_Loca17","You are here to accept the knowledge and follow the path that leads to your freedom.","Ти тут, аби прийняти знання й піти шляхом, що веде до твоєї свободи."
"Retake_M09S02_INT_LeviathanJ1_Loca18","This is an offer that the likes of you, particularly those with such rare characteristics, cannot refuse.","Це пропозиція, від якої подібні до тебе — особливо такі рідкісні, — не можуть відмовитися."
"Retake_M09S02_INT_LeviathanJ1_Loca19","The more you bend your human spirit to make it able to receive the Truth, the closer you will come to embrace his power.","Чим більше ти гнітитимеш свій людський дух, щоби прийняти Істину, тим ближче ти до осягнення Його сили."
"Retake_M09S02_INT_LeviathanJ1_Loca20","Where is the Oracle, truth seeker? Would you like to see her?","Де Оракул, шукачу істини? Бажаєш її побачити?"
"Retake_M09S02_INT_LeviathanJ1_Loca21","Retake_M09S02_INT_LeviathanJ1_Loca21",""
"Retake_M09S02_INT_LeviathanJ1_Loca22","[Accept the knowledge]","[Прийняти знання]"
"Retake_M09S02_INT_LeviathanJ1_Loca23","Where is the Oracle?","Де Оракул?"
"Retake_M09S02_INT_LeviathanJ1_Loca24","Is she not the very object of your quest?","Чи не вона — мета твого шляху?"
"Retake_M09S02_INT_LeviathanJ1_Loca25","I'll let you see for yourself. But do not forget.","Я дозволю тобі побачити самому. Але не забувай."
